"","sesID","sesType","sesPart1Len","sesPart2Len","unlockingTime"
"2396",6059,"USES",3632,4618,0.986
"2397",6062,"USES",85816,87479,1.663
"2398",6066,"USES",7007,8417,1.41
"2399",6071,"USES",94883,95634,0.751
"2400",6073,"USES",32347,33499,1.152
"2401",6075,"USES",117216,118437,1.221
"2402",6078,"USES",12493,13140,0.647
"2403",6081,"USES",79803,80731,0.928
"2404",6083,"USES",616181,616831,0.65
"2405",6085,"USES",177948,179109,1.161
"2406",6088,"USES",196211,196803,0.592
"2407",6091,"USES",120750,121471,0.721
"2408",6094,"USES",822675,823161,0.486
"2409",6096,"USES",266991,268152,1.161
"2410",6098,"USES",106526,107025,0.499
"2411",6100,"USES",262149,262932,0.783
"2412",6104,"USES",37463,37972,0.509
"2413",6106,"USES",21347,22318,0.971
"2414",6108,"USES",54082,54769,0.687
"2415",6110,"USES",38302,39519,1.217
"2416",6113,"USES",29162,29724,0.562
"2417",6116,"USES",10515,11018,0.503
"2418",6118,"USES",567776,568106,0.33
"2419",6121,"USES",26536,27175,0.639
"2420",6127,"USES",20096,20424,0.328
"2421",6129,"USES",63633,64027,0.394
"2422",6131,"USES",1852,2422,0.57
"2423",6133,"USES",19899,20893,0.994
"2424",6136,"USES",64568,64945,0.377
"2425",6138,"USES",99101,99764,0.663
"2426",6140,"USES",41354,41914,0.56
"2427",6142,"USES",159451,159905,0.454
"2428",6145,"USES",61246,61738,0.492
"2429",6149,"USES",7975,8660,0.685
"2430",6152,"USES",41992,43694,1.702
"2431",6158,"USES",41144,41670,0.526
"2432",6160,"USES",92417,93330,0.913
"2433",6162,"USES",121877,122646,0.769
"2434",6164,"USES",3892,5482,1.59
"2435",6167,"USES",18820,19278,0.458
"2436",6169,"USES",343646,344188,0.542
"2437",6171,"USES",29206,29965,0.759
"2438",6174,"USES",174609,175200,0.591
"2439",6176,"USES",103376,103855,0.479
"2440",6178,"USES",10611,10996,0.385
"2441",6180,"USES",3072,3994,0.922
"2442",6182,"USES",45301,46175,0.874
"2443",6184,"USES",3220,3436,0.216
"2444",6187,"USES",3039,3990,0.951
"2445",6189,"USES",43170,43920,0.75
"2446",6191,"USES",85103,85593,0.49
"2447",6193,"USES",153419,153977,0.558
"2448",6195,"USES",152477,152990,0.513
"2449",6199,"USES",26680,27174,0.494
"2450",6203,"USES",68755,69199,0.444
"2451",6205,"USES",29026,29229,0.203
"2452",6209,"USES",13624,14088,0.464
"2453",6211,"USES",10275,10821,0.546
"2454",6213,"USES",3173,3791,0.618
"2455",6215,"USES",68371,68821,0.45
"2456",6217,"USES",10331,11172,0.841
"2457",6222,"USES",5492,6454,0.962
"2458",6224,"USES",13981,14301,0.32
"2459",6226,"USES",4511,6070,1.559
"2460",6228,"USES",8272,8892,0.62
"2461",6230,"USES",19409,20431,1.022
"2462",6232,"USES",104159,105329,1.17
"2463",6234,"USES",6806,7252,0.446
"2464",6238,"USES",639994,640422,0.428
"2465",6240,"USES",740694,741176,0.482
"2466",6242,"USES",296874,297669,0.795
"2467",6244,"USES",642924,650435,7.511
"2468",6246,"USES",38919,39632,0.713
"2469",6248,"USES",1072909,1075313,2.404
"2470",6250,"USES",521348,522352,1.004
"2471",6256,"USES",121897,122469,0.572
"2472",6259,"USES",369548,370259,0.711
"2473",6261,"USES",7619,8483,0.864
"2474",6263,"USES",202776,203294,0.518
"2475",6266,"USES",44712,45406,0.694
"2476",6270,"USES",92712,93012,0.3
"2477",6272,"USES",61667,62720,1.053
"2478",6274,"USES",26642,27101,0.459
"2479",6276,"USES",11906,12800,0.894
"2480",6278,"USES",80323,80845,0.522
"2481",6281,"USES",12581,13076,0.495
"2482",6284,"USES",34308,34951,0.643
"2483",6286,"USES",17224,17859,0.635
"2484",6289,"USES",24709,25541,0.832
"2485",6291,"USES",1580,2414,0.834
"2486",6293,"USES",4957,6096,1.139
"2487",6296,"USES",23539,24117,0.578
"2488",6300,"USES",2133,3395,1.262
"2489",6304,"USES",199638,200678,1.04
"2490",6306,"USES",7910,8489,0.579
"2491",6308,"USES",252298,253524,1.226
"2492",6310,"USES",81935,82433,0.498
"2493",6314,"USES",76866,77772,0.906
"2494",6318,"USES",120874,123028,2.154
"2495",6320,"USES",617146,617828,0.682
"2496",6322,"USES",68504,69197,0.693
"2497",6324,"USES",40548,41506,0.958
"2498",6328,"USES",39140,45276,6.136
"2499",6331,"USES",43339,44337,0.998
"2500",6334,"USES",143681,144228,0.547
"2501",6337,"USES",25722,26555,0.833
"2502",6340,"USES",460728,463941,3.213
"2503",6342,"USES",5812,6600,0.788
"2504",6344,"USES",34927,37346,2.419
"2505",6347,"USES",60910,62382,1.472
"2506",6350,"USES",5501,7214,1.713
"2507",6352,"USES",259143,259550,0.407
"2508",6354,"USES",40859,41731,0.872
"2509",6356,"USES",49127,50135,1.008
"2510",6358,"USES",42343,43372,1.029
"2511",6361,"USES",71642,72679,1.037
"2512",6364,"USES",235188,236164,0.976
"2513",6367,"USES",250807,251433,0.626
"2514",6369,"USES",357114,357479,0.365
"2515",6371,"USES",12169,13051,0.882
"2516",6373,"USES",17075,17906,0.831
"2517",6376,"USES",52300,53088,0.788
"2518",6378,"USES",105650,106197,0.547
"2519",6380,"USES",293901,294835,0.934
"2520",6382,"USES",262926,263547,0.621
"2521",6384,"USES",131784,133894,2.11
"2522",6386,"USES",254348,254956,0.608
"2523",6388,"USES",42964,43716,0.752
"2524",6390,"USES",28657,29805,1.148
"2525",6394,"USES",3941,5224,1.283
"2526",6396,"USES",8806,9210,0.404
"2527",6400,"USES",2165,3457,1.292
"2528",6402,"USES",19845,20482,0.637
"2529",6404,"USES",56582,56916,0.334
"2530",6406,"USES",25532,26135,0.603
"2531",6410,"USES",15067,15679,0.612
"2532",6412,"USES",23105,24628,1.523
"2533",6414,"USES",8712,9512,0.8
"2534",6417,"USES",6363,6927,0.564
"2535",6419,"USES",2059,3307,1.248
"2536",6421,"USES",3255,4385,1.13
"2537",6427,"USES",51024,52085,1.061
"2538",6429,"USES",12989,14483,1.494
"2539",6433,"USES",6888,7766,0.878
"2540",6435,"USES",1912,2804,0.892
"2541",6437,"USES",4887,5821,0.934
"2542",6439,"USES",5251,6619,1.368
"2543",6441,"USES",273698,275368,1.67
"2544",6443,"USES",591813,592569,0.756
"2545",6446,"USES",106232,106863,0.631
"2546",6448,"USES",404813,405955,1.142
"2547",6450,"USES",40851,42064,1.213
"2548",6453,"USES",291978,292810,0.832
"2549",6456,"USES",162782,164462,1.68
"2550",6460,"USES",8838,9593,0.755
"2551",6463,"USES",43019,43723,0.704
"2552",6465,"USES",9404,10601,1.197
"2553",6467,"USES",44126,44795,0.669
"2554",6473,"USES",22254,23188,0.934
"2555",6477,"USES",10818,11465,0.647
"2556",6479,"USES",41858,42373,0.515
"2557",6481,"USES",34842,35378,0.536
"2558",6483,"USES",95983,96469,0.486
"2559",6485,"USES",53182,53805,0.623
"2560",6488,"USES",14186,15452,1.266
"2561",6490,"USES",46350,47023,0.673
"2562",6492,"USES",28489,28949,0.46
"2563",6494,"USES",40237,40982,0.745
"2564",6496,"USES",28908,30244,1.336
"2565",6498,"USES",13331,14036,0.705
"2566",6500,"USES",6050,7457,1.407
"2567",6502,"USES",72087,72678,0.591
"2568",6504,"USES",71383,71869,0.486
"2569",6506,"USES",76023,76454,0.431
"2570",6508,"USES",24161,24985,0.824
"2571",6510,"USES",35655,36300,0.645
"2572",6513,"USES",44836,45416,0.58
"2573",6515,"USES",12616,16275,3.659
"2574",6517,"USES",25361,26992,1.631
"2575",6519,"USES",60789,61598,0.809
"2576",6522,"USES",14498,14961,0.463
"2577",6524,"USES",1498,2387,0.889
"2578",6526,"USES",46932,47414,0.482
"2579",6528,"USES",45214,45818,0.604
"2580",6532,"USES",9245,9747,0.502
"2581",6534,"USES",469895,473847,3.952
"2582",6536,"USES",12998,13997,0.999
"2583",6538,"USES",46501,47584,1.083
"2584",6540,"USES",1358994,1359572,0.578
"2585",6542,"USES",1046311,1047120,0.809
"2586",6544,"USES",2808363,2810041,1.678
"2587",6546,"USES",710280,711580,1.3
"2588",6549,"USES",782793,783464,0.671
"2589",6553,"USES",15477,16183,0.706
"2590",6555,"USES",8109,8709,0.6
"2591",6563,"USES",546758,547994,1.236
"2592",6565,"USES",5614,6133,0.519
"2593",6567,"USES",11955,12801,0.846
"2594",6570,"USES",17576,18372,0.796
"2595",6572,"USES",21188,23609,2.421
"2596",6574,"USES",7938,8442,0.504
"2597",6576,"USES",50895,51521,0.626
"2598",6578,"USES",81419,82180,0.761
"2599",6580,"USES",7531,8134,0.603
"2600",6582,"USES",291474,292552,1.078
"2601",6584,"USES",6094,6774,0.68
"2602",6587,"USES",2200,4235,2.035
"2603",6590,"USES",40049,40685,0.636
"2604",6594,"USES",101270,102461,1.191
"2605",6597,"USES",37099,37744,0.645
"2606",6601,"USES",110292,110914,0.622
"2607",6603,"USES",3282,4092,0.81
"2608",6605,"USES",45710,46277,0.567
"2609",6610,"USES",148825,149330,0.505
"2610",6612,"USES",9103,9780,0.677
"2611",6614,"USES",19886,20509,0.623
"2612",6616,"USES",7125,7676,0.551
"2613",6618,"USES",46404,47141,0.737
"2614",6620,"USES",36079,36891,0.812
"2615",6622,"USES",65106,65580,0.474
"2616",6624,"USES",51638,52193,0.555
"2617",6626,"USES",67187,67748,0.561
"2618",6629,"USES",945831,946668,0.837
"2619",6631,"USES",543991,544896,0.905
"2620",6633,"USES",151166,152037,0.871
"2621",6635,"USES",229356,230108,0.752
"2622",6637,"USES",1032654,1033448,0.794
"2623",6639,"USES",218608,219372,0.764
"2624",6641,"USES",713426,714608,1.182
"2625",6643,"USES",1061590,1062604,1.014
"2626",6645,"USES",227240,227985,0.745
"2627",6647,"USES",470571,471278,0.707
"2628",6649,"USES",268635,269977,1.342
"2629",6651,"USES",1535806,1538146,2.34
"2630",6654,"USES",19867,24819,4.952
"2631",6656,"USES",17304,19203,1.899
"2632",6658,"USES",294261,295431,1.17
"2633",6663,"USES",554955,555629,0.674
"2634",6666,"USES",82720,83585,0.865
"2635",6668,"USES",33416,33964,0.548
"2636",6672,"USES",190436,191172,0.736
"2637",6674,"USES",46921,47478,0.557
"2638",6677,"USES",21731,22332,0.601
"2639",6679,"USES",50352,50927,0.575
"2640",6681,"USES",112626,112997,0.371
"2641",6683,"USES",2726,4406,1.68
"2642",6685,"USES",274911,279271,4.36
"2643",6688,"USES",7266,8310,1.044
"2644",6690,"USES",14428,15035,0.607
"2645",6692,"USES",56178,57031,0.853
"2646",6694,"USES",5842,6259,0.417
"2647",6697,"USES",27769,28339,0.57
"2648",6699,"USES",17695,18526,0.831
"2649",6702,"USES",9253,10077,0.824
"2650",6705,"USES",22156,22795,0.639
"2651",6708,"USES",9542,9868,0.326
"2652",6711,"USES",535260,535847,0.587
"2653",6713,"USES",19060,19692,0.632
"2654",6715,"USES",89502,90246,0.744
"2655",6717,"USES",232348,232851,0.503
"2656",6719,"USES",23644,24240,0.596
"2657",6721,"USES",50315,50817,0.502
"2658",6724,"USES",415060,415855,0.795
"2659",6727,"USES",32994,33470,0.476
"2660",6729,"USES",2249779,2250661,0.882
"2661",6731,"USES",1025833,1026442,0.609
"2662",6736,"USES",6905,14009,7.104
"2663",6738,"USES",7755,8478,0.723
"2664",6742,"USES",287875,288376,0.501
"2665",6744,"USES",2780,3333,0.553
"2666",6746,"USES",457387,458138,0.751
"2667",6750,"USES",297669,298770,1.101
"2668",6752,"USES",320489,321069,0.58
"2669",6754,"USES",452802,454512,1.71
"2670",6756,"USES",4772,5042,0.27
"2671",6760,"USES",13202,14534,1.332
"2672",6762,"USES",10494,11218,0.724
"2673",6764,"USES",46210,46593,0.383
"2674",6768,"USES",250159,250802,0.643
"2675",6770,"USES",157089,157943,0.854
"2676",6772,"USES",54359,54869,0.51
"2677",6774,"USES",1716,2388,0.672
"2678",6776,"USES",2916,3841,0.925
"2679",6779,"USES",29161,29646,0.485
"2680",6781,"USES",201219,201448,0.229
"2681",6784,"USES",404430,408149,3.719
"2682",6786,"USES",52584,54146,1.562
"2683",6790,"USES",16626,17195,0.569
"2684",6792,"USES",5200,9739,4.539
"2685",6794,"USES",149175,150168,0.993
"2686",6796,"USES",24310,25094,0.784
"2687",6798,"USES",107775,108996,1.221
"2688",6802,"USES",406060,407085,1.025
"2689",6804,"USES",456114,457871,1.757
"2690",6806,"USES",175459,176223,0.764
"2691",6809,"USES",56609,57790,1.181
"2692",6812,"USES",22500,23677,1.177
"2693",6814,"USES",9853,10702,0.849
"2694",6816,"USES",958968,959576,0.608
"2695",6819,"USES",698182,699225,1.043
"2696",6821,"USES",65866,66681,0.815
"2697",6823,"USES",3019,3801,0.782
"2698",6825,"USES",12891,17352,4.461
"2699",6827,"USES",108519,109511,0.992
"2700",6830,"USES",383558,384274,0.716
"2701",6832,"USES",22844,23564,0.72
"2702",6834,"USES",41471,41950,0.479
"2703",6836,"USES",2919,3505,0.586
"2704",6838,"USES",57863,63889,6.026
"2705",6840,"USES",39178,39927,0.749
"2706",6842,"USES",3347,3535,0.188
"2707",6844,"USES",310215,310728,0.513
"2708",6847,"USES",3154,5878,2.724
"2709",6849,"USES",310562,310962,0.4
"2710",6851,"USES",17273,17656,0.383
"2711",6854,"USES",3046,3795,0.749
"2712",6856,"USES",52618,52641,0.023
"2713",6859,"USES",118648,119452,0.804
"2714",6862,"USES",17720,18646,0.926
"2715",6864,"USES",81328,82261,0.933
"2716",6867,"USES",4471,4960,0.489
"2717",6869,"USES",1703,2460,0.757
"2718",6871,"USES",29306,32074,2.768
"2719",6877,"USES",12617,13154,0.537
"2720",6879,"USES",43214,43417,0.203
"2721",6882,"USES",5047,5581,0.534
"2722",6884,"USES",16368,16773,0.405
"2723",6886,"USES",2355,3409,1.054
"2724",6888,"USES",2674091,2674538,0.447
"2725",6891,"USES",50277,50672,0.395
"2726",6893,"USES",15810,16283,0.473
"2727",6895,"USES",2793,3479,0.686
"2728",6897,"USES",176727,177121,0.394
"2729",6899,"USES",322612,323820,1.208
"2730",6901,"USES",358063,358596,0.533
"2731",6904,"USES",305127,305930,0.803
"2732",6906,"USES",15633,16217,0.584
"2733",6908,"USES",835360,838154,2.794
"2734",6910,"USES",71335,72465,1.13
"2735",6913,"USES",101149,101677,0.528
"2736",6916,"USES",12853,14537,1.684
"2737",6919,"USES",51247,51873,0.626
"2738",6921,"USES",4615,7478,2.863
"2739",6923,"USES",14897,15815,0.918
"2740",6925,"USES",3881,4471,0.59
"2741",6927,"USES",138266,138686,0.42
"2742",6932,"USES",30698,31077,0.379
"2743",6934,"USES",250007,250675,0.668
"2744",6936,"USES",85962,86525,0.563
"2745",6938,"USES",13053,16226,3.173
"2746",6941,"USES",16812,17048,0.236
"2747",6943,"USES",4827,6271,1.444
"2748",6945,"USES",29328,31625,2.297
"2749",6947,"USES",29278,29503,0.225
"2750",6949,"USES",43957,44878,0.921
"2751",6951,"USES",33877,34594,0.717
"2752",6954,"USES",9718,10391,0.673
"2753",6959,"USES",25204,26605,1.401
"2754",6961,"USES",65210,67902,2.692
"2755",6968,"USES",2489,3308,0.819
"2756",6970,"USES",7992,9064,1.072
"2757",6972,"USES",773268,774116,0.848
"2758",6974,"USES",829728,830576,0.848
"2759",6976,"USES",183975,184927,0.952
"2760",6982,"USES",690676,691691,1.015
"2761",6984,"USES",1159953,1161934,1.981
"2762",6986,"USES",647279,649020,1.741
"2763",6988,"USES",10660,11750,1.09
"2764",6991,"USES",77471,78849,1.378
"2765",6994,"USES",103575,104819,1.244
"2766",6997,"USES",84667,86249,1.582
"2767",6999,"USES",2639,3898,1.259
"2768",7001,"USES",11787,12499,0.712
"2769",7003,"USES",348645,349828,1.183
"2770",7005,"USES",5197,6508,1.311
"2771",7007,"USES",55096,56788,1.692
"2772",7011,"USES",3162,4505,1.343
"2773",7017,"USES",4232,6842,2.61
"2774",7019,"USES",14050,15039,0.989
"2775",7022,"USES",11542,12207,0.665
"2776",7024,"USES",95700,96466,0.766
"2777",7026,"USES",20684,21462,0.778
"2778",7028,"USES",75720,76623,0.903
"2779",7031,"USES",11697,17255,5.558
"2780",7033,"USES",9907,10933,1.026
"2781",7035,"USES",3352,4389,1.037
"2782",7037,"USES",70913,71555,0.642
"2783",7042,"USES",8885,9626,0.741
"2784",7044,"USES",10507,11523,1.016
"2785",7046,"USES",124906,125741,0.835
"2786",7050,"USES",31060,31651,0.591
"2787",7052,"USES",18227,19086,0.859
"2788",7054,"USES",5865,6833,0.968
"2789",7056,"USES",54644,55357,0.713
"2790",7058,"USES",183387,184048,0.661
"2791",7061,"USES",41517,42563,1.046
"2792",7063,"USES",9204,9845,0.641
"2793",7065,"USES",49746,53293,3.547
"2794",7068,"USES",97281,97707,0.426
"2795",7071,"USES",26288,27287,0.999
"2796",7073,"USES",29638,30368,0.73
"2797",7075,"USES",299269,300331,1.062
"2798",7079,"USES",67001,67702,0.701
"2799",7083,"USES",819251,820077,0.826
"2800",7087,"USES",19317,21677,2.36
"2801",7090,"USES",104863,108959,4.096
"2802",7092,"USES",5391,11589,6.198
"2803",7095,"USES",232481,235259,2.778
"2804",7098,"USES",69573,70440,0.867
"2805",7101,"USES",30441,30770,0.329
"2806",7103,"USES",162754,163572,0.818
"2807",7105,"USES",5527,6205,0.678
"2808",7107,"USES",140423,140998,0.575
"2809",7109,"USES",22231,22990,0.759
"2810",7111,"USES",154311,154942,0.631
"2811",7113,"USES",54552,57664,3.112
"2812",7115,"USES",11623,12234,0.611
"2813",7117,"USES",3193,3656,0.463
"2814",7119,"USES",83026,83608,0.582
"2815",7121,"USES",8247,8967,0.72
"2816",7123,"USES",78162,78963,0.801
"2817",7125,"USES",6730,7933,1.203
"2818",7129,"USES",37692,38638,0.946
"2819",7132,"USES",84367,85418,1.051
"2820",7136,"USES",18636,19202,0.566
"2821",7138,"USES",3470,4124,0.654
"2822",7140,"USES",789725,790311,0.586
"2823",7142,"USES",69160,69704,0.544
"2824",7145,"USES",702989,703874,0.885
"2825",7147,"USES",606974,608127,1.153
"2826",7149,"USES",800935,801895,0.96
"2827",7151,"USES",1529343,1530283,0.94
"2828",7153,"USES",313412,316510,3.098
"2829",7155,"USES",228285,229274,0.989
"2830",7158,"USES",10346,10873,0.527
"2831",7160,"USES",1823824,1826983,3.159
"2832",7162,"USES",557178,559665,2.487
"2833",7166,"USES",1197315,1198715,1.4
"2834",7168,"USES",13090,14502,1.412
"2835",7170,"USES",54923,55659,0.736
"2836",7172,"USES",136050,136694,0.644
"2837",7174,"USES",175821,176526,0.705
"2838",7176,"USES",691664,692419,0.755
"2839",7179,"USES",5224,6166,0.942
"2840",7181,"USES",598459,599246,0.787
"2841",7183,"USES",4993,5882,0.889
"2842",7185,"USES",6857,8592,1.735
"2843",7187,"USES",105443,107173,1.73
"2844",7189,"USES",18719,19254,0.535
"2845",7191,"USES",5373,6204,0.831
"2846",7193,"USES",15006,15598,0.592
"2847",7195,"USES",11232,12958,1.726
"2848",7197,"USES",76173,76970,0.797
"2849",7200,"USES",38258,39547,1.289
"2850",7202,"USES",35116,36226,1.11
"2851",7204,"USES",33192,33839,0.647
"2852",7206,"USES",12922,13574,0.652
"2853",7208,"USES",25193,26456,1.263
"2854",7211,"USES",719495,720143,0.648
"2855",7213,"USES",470527,473180,2.653
"2856",7215,"USES",1876385,1877030,0.645
"2857",7217,"USES",926200,927635,1.435
"2858",7219,"USES",655044,655909,0.865
"2859",7223,"USES",35366,45207,9.841
"2860",7226,"USES",33402,35788,2.386
"2861",7228,"USES",206713,209570,2.857
"2862",7230,"USES",945428,946784,1.356
"2863",7232,"USES",469963,470791,0.828
"2864",7235,"USES",12412,13328,0.916
"2865",7237,"USES",512964,513799,0.835
"2866",7239,"USES",236700,237179,0.479
"2867",7241,"USES",8438,9128,0.69
"2868",7243,"USES",54729,55579,0.85
"2869",7245,"USES",7815,8215,0.4
"2870",7248,"USES",1673,2670,0.997
"2871",7250,"USES",35297,35948,0.651
"2872",7252,"USES",132561,133111,0.55
"2873",7254,"USES",13735,14280,0.545
"2874",7256,"USES",194860,195530,0.67
"2875",7258,"USES",184476,185303,0.827
"2876",7261,"USES",244973,250896,5.923
"2877",7263,"USES",106948,107810,0.862
"2878",7265,"USES",171834,172965,1.131
"2879",7267,"USES",11019,11880,0.861
"2880",7269,"USES",59602,60550,0.948
"2881",7273,"USES",9004,9936,0.932
"2882",7275,"USES",464037,465465,1.428
"2883",7277,"USES",29404,30730,1.326
"2884",7281,"USES",30585,31343,0.758
"2885",7283,"USES",158287,158980,0.693
"2886",7285,"USES",47008,47731,0.723
"2887",7290,"USES",17108,17726,0.618
"2888",7292,"USES",19688,20530,0.842
"2889",7294,"USES",9093,9779,0.686
"2890",7297,"USES",249292,250826,1.534
"2891",7300,"USES",15003,16621,1.618
"2892",7302,"USES",7505,9234,1.729
"2893",7304,"USES",19910,20549,0.639
"2894",7306,"USES",42676,43485,0.809
"2895",7308,"USES",4650,5285,0.635
"2896",7310,"USES",3997,5007,1.01
"2897",7312,"USES",15064,15686,0.622
"2898",7317,"USES",1905,2786,0.881
"2899",7319,"USES",332353,333183,0.83
"2900",7321,"USES",142708,143980,1.272
"2901",7325,"USES",189472,189994,0.522
"2902",7327,"USES",133228,134220,0.992
"2903",7329,"USES",502504,504794,2.29
"2904",7335,"USES",243708,244733,1.025
"2905",7337,"USES",135236,136268,1.032
"2906",7339,"USES",3896,6620,2.724
"2907",7341,"USES",5503,6117,0.614
"2908",7343,"USES",19754,20255,0.501
"2909",7345,"USES",262225,269668,7.443
"2910",7347,"USES",341978,343150,1.172
"2911",7349,"USES",8786,9598,0.812
"2912",7351,"USES",438871,440560,1.689
"2913",7353,"USES",369186,370792,1.606
"2914",7355,"USES",489497,491036,1.539
"2915",7359,"USES",26996,27699,0.703
"2916",7361,"USES",14844,15565,0.721
"2917",7363,"USES",69564,70169,0.605
"2918",7365,"USES",36789,37306,0.517
"2919",7369,"USES",281996,282492,0.496
"2920",7372,"USES",23781,24189,0.408
"2921",7375,"USES",6222,7383,1.161
"2922",7377,"USES",72097,72886,0.789
"2923",7379,"USES",42861,44340,1.479
"2924",7382,"USES",96432,97322,0.89
"2925",7384,"USES",24618,25322,0.704
"2926",7386,"USES",116560,116686,0.126
"2927",7388,"USES",3276,4113,0.837
"2928",7391,"USES",4426,4889,0.463
"2929",7393,"USES",45677,46239,0.562
"2930",7395,"USES",145053,145735,0.682
"2931",7397,"USES",36213,36762,0.549
"2932",7399,"USES",3258,4431,1.173
"2933",7401,"USES",19487,20819,1.332
"2934",7403,"USES",26836,27517,0.681
"2935",7405,"USES",50594,51148,0.554
"2936",7408,"USES",67375,67971,0.596
"2937",7411,"USES",9151,9965,0.814
"2938",7413,"USES",26930,27409,0.479
"2939",7415,"USES",7375,7836,0.461
"2940",7418,"USES",8583,9296,0.713
"2941",7420,"USES",13319,18369,5.05
"2942",7422,"USES",1756,2551,0.795
"2943",7424,"USES",498213,498937,0.724
"2944",7426,"USES",3568,4224,0.656
"2945",7429,"USES",544943,547291,2.348
"2946",7431,"USES",293054,295962,2.908
"2947",7434,"USES",357658,358842,1.184
"2948",7438,"USES",10048,12740,2.692
"2949",7440,"USES",51200,55402,4.202
"2950",7444,"USES",315763,319209,3.446
"2951",7447,"USES",401308,402285,0.977
"2952",7449,"USES",7609,8949,1.34
"2953",7453,"USES",12384,12963,0.579
"2954",7456,"USES",5868,6639,0.771
"2955",7458,"USES",161565,162204,0.639
"2956",7460,"USES",23344,23688,0.344
"2957",7462,"USES",9905,10401,0.496
"2958",7464,"USES",10523,11247,0.724
"2959",7466,"USES",303434,304071,0.637
"2960",7468,"USES",45934,46490,0.556
"2961",7470,"USES",83627,84128,0.501
"2962",7472,"USES",51529,52204,0.675
"2963",7474,"USES",15552,16312,0.76
"2964",7477,"USES",17244,17915,0.671
"2965",7479,"USES",64037,64920,0.883
"2966",7482,"USES",16332,16950,0.618
"2967",7484,"USES",13318,14302,0.984
"2968",7489,"USES",74988,75760,0.772
"2969",7492,"USES",12977,13379,0.402
"2970",7495,"USES",24572,25116,0.544
"2971",7497,"USES",641301,642486,1.185
"2972",7499,"USES",9546,12454,2.908
"2973",7501,"USES",439187,440864,1.677
"2974",7505,"USES",65246,66922,1.676
"2975",7508,"USES",235732,237232,1.5
"2976",7510,"USES",28172,29130,0.958
"2977",7513,"USES",658807,659730,0.923
"2978",7515,"USES",84096,84775,0.679
"2979",7517,"USES",13707,14330,0.623
"2980",7521,"USES",21565,21987,0.422
"2981",7524,"USES",3619,6196,2.577
"2982",7527,"USES",16832,17689,0.857
"2983",7529,"USES",9508,10361,0.853
"2984",7531,"USES",114624,115152,0.528
"2985",7536,"USES",25662,26316,0.654
"2986",7538,"USES",110454,110881,0.427
"2987",7540,"USES",7821,8408,0.587
"2988",7542,"USES",59157,60044,0.887
"2989",7544,"USES",196118,196730,0.612
"2990",7551,"USES",85180,85864,0.684
"2991",7553,"USES",175724,176439,0.715
"2992",7555,"USES",69504,70109,0.605
"2993",7557,"USES",40121,40795,0.674
"2994",7560,"USES",2647,3242,0.595
"2995",7562,"USES",331389,332237,0.848
"2996",7565,"USES",64256,65110,0.854
"2997",7567,"USES",16968,18952,1.984
"2998",7569,"USES",14589,15823,1.234
"2999",7573,"USES",221791,222247,0.456
"3000",7575,"USES",541494,542294,0.8
"3001",7577,"USES",28559,32017,3.458
"3002",7579,"USES",6568,13087,6.519
"3003",7582,"USES",9652,10210,0.558
"3004",7585,"USES",59549,60508,0.959
"3005",7587,"USES",15215,16055,0.84
"3006",7589,"USES",10521,10929,0.408
"3007",7591,"USES",501340,502006,0.666
"3008",7595,"USES",9984,10447,0.463
"3009",7599,"USES",266551,267205,0.654
"3010",7601,"USES",79799,80366,0.567
"3011",7603,"USES",3030,3832,0.802
"3012",7605,"USES",2162,2706,0.544
"3013",7607,"USES",9782,13294,3.512
"3014",7609,"USES",4556,5071,0.515
"3015",7611,"USES",29960,30816,0.856
"3016",7613,"USES",7543,8563,1.02
"3017",7615,"USES",6427,7590,1.163
"3018",7618,"USES",122856,124695,1.839
"3019",7620,"USES",7836,12785,4.949
"3020",7622,"USES",11594,11966,0.372
"3021",7625,"USES",10274,17712,7.438
"3022",7629,"USES",4077,4554,0.477
"3023",7631,"USES",46484,47694,1.21
"3024",7633,"USES",12535,13138,0.603
"3025",7636,"USES",4271,4872,0.601
"3026",7640,"USES",113381,115316,1.935
"3027",7642,"USES",79671,82097,2.426
"3028",7645,"USES",90866,91335,0.469
"3029",7647,"USES",16153,17154,1.001
"3030",7649,"USES",337513,337906,0.393
"3031",7651,"USES",68897,69686,0.789
"3032",7654,"USES",66772,67227,0.455
"3033",7656,"USES",58283,59047,0.764
"3034",7658,"USES",1611,2286,0.675
"3035",7661,"USES",38789,39509,0.72
"3036",7663,"USES",8172,9831,1.659
"3037",7666,"USES",112452,113474,1.022
"3038",7668,"USES",424005,424710,0.705
"3039",7671,"USES",672631,674733,2.102
"3040",7673,"USES",235281,240382,5.101
"3041",7677,"USES",11453,12178,0.725
"3042",7680,"USES",74103,74663,0.56
"3043",7682,"USES",11047,11725,0.678
"3044",7685,"USES",169049,169773,0.724
"3045",7687,"USES",19949,20802,0.853
"3046",7689,"USES",12393,12892,0.499
"3047",7691,"USES",26992,27170,0.178
"3048",7693,"USES",12513,13404,0.891
"3049",7695,"USES",56538,57018,0.48
"3050",7697,"USES",7897,9525,1.628
"3051",7699,"USES",25529,26014,0.485
"3052",7702,"USES",338051,338632,0.581
"3053",7704,"USES",138019,138592,0.573
"3054",7709,"USES",61161,61888,0.727
"3055",7711,"USES",4342,4807,0.465
"3056",7713,"USES",6846,7386,0.54
"3057",7716,"USES",2568,3400,0.832
"3058",7720,"USES",6825,7413,0.588
