"","sesID","sesType","sesPart1Len","sesPart2Len","unlockingTime"
"716",1827,"USES",567853,569595,1.742
"717",1829,"USES",14007,14488,0.481
"718",1832,"USES",6302,6926,0.624
"719",1834,"USES",7199,9248,2.049
"720",1838,"USES",208592,209841,1.249
"721",1841,"USES",7127,7749,0.622
"722",1843,"USES",75813,77012,1.199
"723",1846,"USES",10825,11305,0.48
"724",1849,"USES",5942,8555,2.613
"725",1851,"USES",530488,533557,3.069
"726",1853,"USES",133112,133649,0.537
"727",1856,"USES",29702,30142,0.44
"728",1858,"USES",39636,40283,0.647
"729",1860,"USES",5251,6018,0.767
"730",1862,"USES",5927,7742,1.815
"731",1864,"USES",675313,678819,3.506
"732",1866,"USES",489329,489966,0.637
"733",1868,"USES",37937,38255,0.318
"734",1870,"USES",134944,135445,0.501
"735",1872,"USES",764897,765577,0.68
"736",1876,"USES",7232,10015,2.783
"737",1879,"USES",4052,4707,0.655
"738",1881,"USES",6573,7892,1.319
"739",1883,"USES",560401,562915,2.514
"740",1885,"USES",185367,186584,1.217
"741",1887,"USES",42798,44424,1.626
"742",1889,"USES",1364343,1365069,0.726
"743",1891,"USES",979451,980206,0.755
"744",1893,"USES",183060,183642,0.582
"745",1896,"USES",51606,52109,0.503
"746",1898,"USES",10232,11070,0.838
"747",1900,"USES",12194,12892,0.698
"748",1902,"USES",2926,4216,1.29
"749",1904,"USES",22950,23538,0.588
"750",1906,"USES",125147,125656,0.509
"751",1908,"USES",51517,52054,0.537
"752",1910,"USES",106840,107727,0.887
"753",1912,"USES",36153,36832,0.679
"754",1914,"USES",162651,163075,0.424
"755",1916,"USES",117234,118667,1.433
"756",1918,"USES",127803,128561,0.758
"757",1921,"USES",231571,235298,3.727
"758",1923,"USES",7167,9499,2.332
"759",1925,"USES",169624,173964,4.34
"760",1927,"USES",141501,141981,0.48
"761",1929,"USES",61957,62337,0.38
"762",1931,"USES",27344,28221,0.877
"763",1935,"USES",127071,127730,0.659
"764",1937,"USES",5304,5885,0.581
"765",1939,"USES",10112,10534,0.422
"766",1941,"USES",153370,153921,0.551
"767",1943,"USES",15132,15612,0.48
"768",1945,"USES",86453,87008,0.555
"769",1947,"USES",13345,13828,0.483
"770",1950,"USES",4418,4932,0.514
"771",1952,"USES",14986,16025,1.039
"772",1955,"USES",28985,29598,0.613
"773",1957,"USES",42151,42663,0.512
"774",1962,"USES",11601,12633,1.032
"775",1964,"USES",14367,15140,0.773
"776",1967,"USES",35327,36025,0.698
"777",1969,"USES",38447,38998,0.551
"778",1971,"USES",142193,143598,1.405
"779",1973,"USES",597272,598146,0.874
"780",1975,"USES",50948,51777,0.829
"781",1977,"USES",19269,19883,0.614
"782",1979,"USES",107549,108001,0.452
"783",1981,"USES",5387,5912,0.525
"784",1983,"USES",330870,331477,0.607
"785",1985,"USES",31472,31997,0.525
"786",1988,"USES",61909,62297,0.388
"787",1990,"USES",1848,2534,0.686
"788",1992,"USES",41065,41621,0.556
"789",1994,"USES",19678,20857,1.179
"790",1996,"USES",78271,78922,0.651
"791",1998,"USES",4032,5043,1.011
"792",2003,"USES",5821,6351,0.53
"793",2005,"USES",34216,34911,0.695
"794",2007,"USES",33332,34301,0.969
"795",2009,"USES",735206,735725,0.519
"796",2013,"USES",29737,30510,0.773
"797",2015,"USES",42864,43913,1.049
"798",2018,"USES",278050,279801,1.751
"799",2021,"USES",271124,271767,0.643
"800",2023,"USES",25074,25458,0.384
"801",2025,"USES",2274,2888,0.614
"802",2027,"USES",28025,30544,2.519
"803",2029,"USES",11950,12443,0.493
"804",2031,"USES",20221,20572,0.351
"805",2033,"USES",2013,2556,0.543
"806",2035,"USES",6579,8862,2.283
"807",2037,"USES",35444,36180,0.736
"808",2040,"USES",47450,48540,1.09
"809",2042,"USES",96019,96863,0.844
"810",2047,"USES",127036,128113,1.077
"811",2049,"USES",31679,32142,0.463
"812",2051,"USES",30133,30638,0.505
"813",2053,"USES",20854,21574,0.72
"814",2055,"USES",9513,9971,0.458
"815",2057,"USES",6752,7309,0.557
"816",2060,"USES",32764,33763,0.999
"817",2062,"USES",18622,19277,0.655
"818",2064,"USES",86399,86861,0.462
"819",2066,"USES",22185,22540,0.355
"820",2068,"USES",43747,44641,0.894
"821",2070,"USES",12778,13419,0.641
"822",2073,"USES",112277,112658,0.381
"823",2075,"USES",137043,137713,0.67
"824",2079,"USES",40001,40572,0.571
"825",2082,"USES",21563,22108,0.545
"826",2089,"USES",8265,9306,1.041
"827",2095,"USES",43617,45332,1.715
"828",2097,"USES",129759,130683,0.924
"829",2099,"USES",48986,49626,0.64
"830",2101,"USES",28479,29049,0.57
"831",2103,"USES",10900,13871,2.971
"832",2105,"USES",973198,974708,1.51
"833",2107,"USES",18904,19414,0.51
"834",2109,"USES",78768,79286,0.518
"835",2111,"USES",4683,5380,0.697
"836",2113,"USES",12984,13567,0.583
"837",2115,"USES",9669,12551,2.882
"838",2118,"USES",5745,7999,2.254
"839",2120,"USES",19398,19982,0.584
"840",2122,"USES",9384,10177,0.793
"841",2124,"USES",174331,174706,0.375
"842",2126,"USES",13579,13921,0.342
"843",2128,"USES",153317,155422,2.105
"844",2130,"USES",255324,256241,0.917
"845",2132,"USES",52153,53617,1.464
"846",2134,"USES",144418,144933,0.515
"847",2137,"USES",59639,60802,1.163
"848",2139,"USES",26658,27174,0.516
"849",2141,"USES",124489,125401,0.912
"850",2143,"USES",590411,591324,0.913
"851",2145,"USES",218409,220362,1.953
"852",2147,"USES",26458,27180,0.722
"853",2149,"USES",891000,891516,0.516
"854",2151,"USES",36874,38349,1.475
"855",2153,"USES",4512,5061,0.549
"856",2155,"USES",98736,100328,1.592
"857",2160,"USES",190927,191762,0.835
"858",2162,"USES",126947,127439,0.492
"859",2164,"USES",18918,19491,0.573
"860",2166,"USES",13923,14639,0.716
"861",2168,"USES",66159,67091,0.932
"862",2170,"USES",34143,35458,1.315
"863",2172,"USES",3510,4149,0.639
"864",2174,"USES",6633,7160,0.527
"865",2176,"USES",14405,15128,0.723
"866",2178,"USES",44637,45124,0.487
"867",2180,"USES",318838,319415,0.577
"868",2182,"USES",12664,13744,1.08
"869",2184,"USES",21206,21767,0.561
"870",2186,"USES",13247,15249,2.002
"871",2188,"USES",43117,43741,0.624
"872",2190,"USES",15383,16063,0.68
"873",2192,"USES",52379,53395,1.016
"874",2194,"USES",19695,20438,0.743
"875",2196,"USES",68157,68668,0.511
"876",2198,"USES",148573,149256,0.683
"877",2200,"USES",16286,16654,0.368
"878",2202,"USES",25711,26363,0.652
"879",2204,"USES",25687,26242,0.555
"880",2206,"USES",381023,381277,0.254
"881",2208,"USES",16263,16760,0.497
"882",2210,"USES",1142263,1143239,0.976
"883",2212,"USES",17291,17704,0.413
"884",2214,"USES",43584,44214,0.63
"885",2216,"USES",88295,88948,0.653
"886",2218,"USES",24147,24566,0.419
"887",2220,"USES",44546,45596,1.05
"888",2222,"USES",21735,22288,0.553
"889",2224,"USES",21525,22135,0.61
"890",2227,"USES",14477,15381,0.904
"891",2229,"USES",4598,5426,0.828
"892",2231,"USES",2085,2652,0.567
"893",2233,"USES",23521,24036,0.515
"894",2235,"USES",4012,4634,0.622
"895",2237,"USES",20024,20682,0.658
"896",2239,"USES",30518,31148,0.63
"897",2241,"USES",2720,3282,0.562
"898",2243,"USES",3893,4517,0.624
"899",2245,"USES",27543,28182,0.639
"900",2247,"USES",142858,143506,0.648
"901",2249,"USES",33870,34688,0.818
"902",2251,"USES",16058,16727,0.669
"903",2253,"USES",3028,3976,0.948
"904",2255,"USES",9771,10271,0.5
"905",2257,"USES",375849,376437,0.588
"906",2259,"USES",36844,37560,0.716
"907",2261,"USES",388332,388946,0.614
"908",2263,"USES",5949,6349,0.4
"909",2265,"USES",21410,21874,0.464
"910",2267,"USES",30118,30628,0.51
"911",2269,"USES",39453,40678,1.225
"912",2271,"USES",48199,48746,0.547
"913",2273,"USES",19633,20229,0.596
"914",2275,"USES",11891,12453,0.562
"915",2277,"USES",23754,24088,0.334
"916",2279,"USES",93953,94840,0.887
"917",2281,"USES",21829,22515,0.686
"918",2283,"USES",16457,17098,0.641
"919",2285,"USES",19211,19994,0.783
"920",2287,"USES",255773,256680,0.907
"921",2290,"USES",330610,331383,0.773
"922",2293,"USES",1568839,1571006,2.167
"923",2295,"USES",2847,3603,0.756
"924",2299,"USES",275982,278238,2.256
"925",2301,"USES",52777,53153,0.376
"926",2303,"USES",41088,41393,0.305
"927",2305,"USES",36953,37485,0.532
"928",2307,"USES",68555,69334,0.779
"929",2309,"USES",9127,9851,0.724
"930",2311,"USES",143083,143477,0.394
"931",2313,"USES",17237,17658,0.421
"932",2315,"USES",319739,321555,1.816
"933",2317,"USES",7300,7829,0.529
"934",2319,"USES",41486,41907,0.421
"935",2321,"USES",18792,19417,0.625
"936",2323,"USES",17419,18105,0.686
"937",2327,"USES",65575,76777,11.202
"938",2329,"USES",51189,51707,0.518
"939",2331,"USES",25811,26314,0.503
"940",2333,"USES",66119,66561,0.442
"941",2335,"USES",35181,35958,0.777
"942",2337,"USES",12533,17536,5.003
"943",2339,"USES",101358,102098,0.74
"944",2341,"USES",13276,13884,0.608
"945",2344,"USES",21227,21640,0.413
"946",2346,"USES",2147,3850,1.703
"947",2348,"USES",898968,899404,0.436
"948",2351,"USES",23479,24839,1.36
"949",2353,"USES",44319,45123,0.804
"950",2355,"USES",14500,15179,0.679
"951",2357,"USES",12931,13551,0.62
"952",2359,"USES",81424,81768,0.344
"953",2361,"USES",165906,166586,0.68
"954",2363,"USES",131555,132102,0.547
"955",2365,"USES",46403,46966,0.563
"956",2367,"USES",27443,27959,0.516
"957",2369,"USES",10767,11139,0.372
"958",2371,"USES",25762,27354,1.592
"959",2373,"USES",24704,25480,0.776
"960",2375,"USES",42394,43024,0.63
"961",2377,"USES",27248,29625,2.377
"962",2379,"USES",2266,3017,0.751
"963",2381,"USES",634295,634833,0.538
"964",2383,"USES",3626,4455,0.829
"965",2385,"USES",78210,82761,4.551
"966",2387,"USES",637074,637905,0.831
"967",2390,"USES",33669,34093,0.424
"968",2392,"USES",411010,411697,0.687
"969",2394,"USES",14184,14835,0.651
"970",2396,"USES",10747,11321,0.574
"971",2398,"USES",279649,280035,0.386
"972",2400,"USES",46462,46888,0.426
"973",2402,"USES",82722,84152,1.43
"974",2404,"USES",410503,411197,0.694
"975",2406,"USES",364205,364688,0.483
"976",2408,"USES",35941,36311,0.37
"977",2410,"USES",320607,321847,1.24
"978",2412,"USES",129570,130363,0.793
"979",2414,"USES",20587,21306,0.719
"980",2416,"USES",31190,32059,0.869
"981",2419,"USES",38694,40632,1.938
"982",2422,"USES",445307,445974,0.667
"983",2424,"USES",744102,745373,1.271
"984",2426,"USES",25633,26312,0.679
"985",2428,"USES",17849,18053,0.204
"986",2430,"USES",21767,22525,0.758
"987",2432,"USES",106965,108032,1.067
"988",2434,"USES",8149,8504,0.355
"989",2436,"USES",30404,30969,0.565
"990",2438,"USES",16775,17280,0.505
"991",2440,"USES",311590,312150,0.56
"992",2442,"USES",193588,194061,0.473
"993",2445,"USES",16540,17079,0.539
"994",2447,"USES",28433,28828,0.395
"995",2449,"USES",3793,4088,0.295
"996",2451,"USES",3740,4341,0.601
"997",2453,"USES",25342,25977,0.635
"998",2455,"USES",40849,41336,0.487
"999",2457,"USES",17416,17952,0.536
"1000",2459,"USES",40411,41181,0.77
"1001",2461,"USES",112687,113033,0.346
"1002",2463,"USES",38850,39427,0.577
"1003",2465,"USES",68954,69564,0.61
"1004",2467,"USES",20828,21584,0.756
"1005",2469,"USES",32977,33402,0.425
"1006",2472,"USES",27048,27528,0.48
"1007",2474,"USES",65838,66166,0.328
"1008",2476,"USES",47267,47799,0.532
"1009",2479,"USES",147251,147874,0.623
"1010",2481,"USES",16604,16958,0.354
"1011",2484,"USES",80350,80917,0.567
"1012",2486,"USES",35666,36402,0.736
"1013",2488,"USES",19301,20124,0.823
"1014",2490,"USES",6442,7109,0.667
"1015",2492,"USES",31645,32257,0.612
"1016",2494,"USES",22036,22524,0.488
"1017",2496,"USES",23374,23935,0.561
"1018",2498,"USES",81649,82194,0.545
"1019",2500,"USES",214052,214540,0.488
"1020",2502,"USES",42231,42715,0.484
"1021",2505,"USES",425058,425640,0.582
"1022",2507,"USES",138056,139091,1.035
"1023",2509,"USES",38671,39108,0.437
"1024",2511,"USES",14952,17683,2.731
"1025",2513,"USES",65005,65446,0.441
"1026",2515,"USES",92324,92884,0.56
"1027",2517,"USES",16233,17010,0.777
"1028",2519,"USES",74528,75301,0.773
"1029",2521,"USES",495018,495912,0.894
"1030",2523,"USES",395188,395765,0.577
"1031",2525,"USES",11224,12403,1.179
"1032",2529,"USES",169107,171376,2.269
"1033",2532,"USES",45032,45657,0.625
"1034",2534,"USES",60939,62399,1.46
"1035",2536,"USES",18483,19288,0.805
"1036",2538,"USES",3018,3480,0.462
"1037",2540,"USES",240746,241231,0.485
"1038",2542,"USES",4844,5411,0.567
"1039",2544,"USES",21474,22473,0.999
"1040",2546,"USES",9725,10424,0.699
"1041",2548,"USES",21401,22121,0.72
"1042",2550,"USES",8801,9452,0.651
"1043",2552,"USES",5529,6253,0.724
"1044",2554,"USES",14048,14455,0.407
"1045",2556,"USES",12577,13045,0.468
"1046",2558,"USES",90353,90939,0.586
"1047",2560,"USES",10605,11057,0.452
"1048",2562,"USES",6125,7187,1.062
"1049",2564,"USES",6418,6615,0.197
"1050",2566,"USES",40552,41650,1.098
"1051",2568,"USES",4650,5282,0.632
"1052",2570,"USES",11183,11805,0.622
"1053",2572,"USES",3268,3763,0.495
"1054",2575,"USES",9997,10555,0.558
"1055",2577,"USES",4353,4597,0.244
"1056",2579,"USES",7961,8262,0.301
"1057",2581,"USES",6792,7363,0.571
"1058",2583,"USES",11493,12082,0.589
"1059",2585,"USES",55389,55989,0.6
"1060",2587,"USES",189666,190144,0.478
"1061",2589,"USES",17388,17935,0.547
"1062",2591,"USES",10292,10904,0.612
"1063",2593,"USES",10207,10931,0.724
"1064",2595,"USES",15418,16538,1.12
"1065",2597,"USES",791263,791900,0.637
"1066",2600,"USES",561539,562686,1.147
"1067",2605,"USES",75441,76117,0.676
"1068",2607,"USES",469242,469933,0.691
"1069",2609,"USES",10962,11806,0.844
"1070",2611,"USES",16244,17000,0.756
"1071",2613,"USES",61841,62511,0.67
"1072",2615,"USES",80431,80725,0.294
"1073",2617,"USES",5052,5642,0.59
"1074",2619,"USES",25248,26241,0.993
"1075",2621,"USES",4915,5697,0.782
"1076",2623,"USES",14552,15221,0.669
"1077",2625,"USES",2089,2721,0.632
"1078",2627,"USES",2523,3026,0.503
"1079",2629,"USES",19108,19559,0.451
"1080",2631,"USES",314401,315492,1.091
"1081",2633,"USES",9282,10134,0.852
"1082",2635,"USES",136305,136700,0.395
"1083",2637,"USES",70651,71050,0.399
"1084",2642,"USES",339385,339908,0.523
"1085",2646,"USES",91575,92084,0.509
"1086",2648,"USES",30202,31108,0.906
"1087",2650,"USES",639066,639314,0.248
"1088",2652,"USES",200055,200500,0.445
"1089",2654,"USES",143375,144276,0.901
"1090",2656,"USES",457502,458086,0.584
"1091",2658,"USES",225250,225733,0.483
"1092",2660,"USES",37613,37999,0.386
"1093",2662,"USES",3091,3691,0.6
"1094",2664,"USES",101306,102295,0.989
"1095",2666,"USES",290467,291574,1.107
"1096",2668,"USES",118121,118892,0.771
"1097",2670,"USES",13030,14001,0.971
"1098",2672,"USES",39912,40300,0.388
"1099",2674,"USES",9998,10630,0.632
"1100",2676,"USES",17588,18042,0.454
"1101",2678,"USES",105571,106319,0.748
"1102",2682,"USES",246589,248033,1.444
"1103",2684,"USES",3439,4262,0.823
"1104",2688,"USES",13522,13803,0.281
"1105",2690,"USES",56220,56626,0.406
"1106",2692,"USES",38644,39054,0.41
"1107",2694,"USES",2484,2916,0.432
"1108",2696,"USES",32111,32414,0.303
"1109",2698,"USES",211087,211409,0.322
"1110",2700,"USES",84293,84502,0.209
"1111",2702,"USES",93859,94142,0.283
"1112",2704,"USES",15975,16317,0.342
"1113",2706,"USES",32619,32882,0.263
"1114",2708,"USES",29842,30339,0.497
"1115",2710,"USES",37078,37525,0.447
"1116",2712,"USES",10539,11006,0.467
"1117",2714,"USES",52915,53571,0.656
"1118",2716,"USES",260347,260898,0.551
"1119",2718,"USES",10077,10657,0.58
"1120",2720,"USES",68402,69245,0.843
"1121",2722,"USES",24838,25401,0.563
"1122",2724,"USES",224838,225394,0.556
"1123",2726,"USES",107876,108547,0.671
"1124",2728,"USES",133790,134446,0.656
"1125",2730,"USES",9484,10557,1.073
"1126",2732,"USES",2758,3254,0.496
"1127",2734,"USES",44596,45144,0.548
"1128",2736,"USES",12512,12980,0.468
"1129",2738,"USES",134776,135101,0.325
"1130",2740,"USES",55259,58011,2.752
"1131",2742,"USES",78320,79054,0.734
"1132",2744,"USES",80711,80943,0.232
"1133",2746,"USES",77150,77954,0.804
"1134",2748,"USES",18000,18563,0.563
"1135",2750,"USES",13711,14414,0.703
"1136",2752,"USES",37214,37709,0.495
"1137",2756,"USES",52299,52687,0.388
"1138",2759,"USES",235932,236325,0.393
"1139",2761,"USES",16827,18295,1.468
"1140",2763,"USES",44294,44895,0.601
"1141",2766,"USES",47329,47803,0.474
"1142",2768,"USES",20530,21905,1.375
"1143",2770,"USES",358988,359789,0.801
"1144",2772,"USES",60540,61007,0.467
"1145",2779,"USES",9903,10379,0.476
"1146",2781,"USES",134484,135107,0.623
"1147",2783,"USES",552854,553527,0.673
"1148",2785,"USES",188122,188841,0.719
"1149",2787,"USES",4313,4670,0.357
"1150",2789,"USES",72361,72852,0.491
"1151",2791,"USES",198950,199378,0.428
"1152",2793,"USES",80220,80825,0.605
"1153",2795,"USES",187393,188121,0.728
"1154",2797,"USES",7567,9198,1.631
"1155",2799,"USES",74573,74968,0.395
"1156",2801,"USES",4763,5188,0.425
"1157",2803,"USES",15298,16120,0.822
"1158",2805,"USES",28115,28623,0.508
"1159",2807,"USES",43277,43911,0.634
"1160",2809,"USES",67658,68071,0.413
"1161",2811,"USES",21171,21649,0.478
"1162",2813,"USES",73853,74186,0.333
"1163",2815,"USES",27882,28370,0.488
"1164",2817,"USES",23561,24201,0.64
"1165",2819,"USES",20171,20848,0.677
"1166",2821,"USES",25993,26721,0.728
"1167",2823,"USES",7775,8405,0.63
"1168",2825,"USES",109033,109402,0.369
"1169",2827,"USES",320485,320924,0.439
"1170",2829,"USES",8211,8851,0.64
"1171",2831,"USES",914235,916199,1.964
"1172",2835,"USES",12957,13617,0.66
"1173",2837,"USES",4812,5354,0.542
"1174",2839,"USES",3346,4020,0.674
"1175",2841,"USES",74726,75289,0.563
"1176",2843,"USES",83997,84598,0.601
"1177",2846,"USES",39760,40366,0.606
"1178",2848,"USES",9473,10084,0.611
"1179",2850,"USES",90018,90645,0.627
"1180",2852,"USES",39305,40087,0.782
"1181",2854,"USES",23867,24317,0.45
"1182",2856,"USES",10033,10567,0.534
"1183",2858,"USES",9790,10385,0.595
"1184",2860,"USES",12832,13137,0.305
"1185",2863,"USES",2980,3529,0.549
"1186",2865,"USES",787691,788110,0.419
"1187",2867,"USES",63119,63731,0.612
"1188",2869,"USES",4817,5404,0.587
"1189",2871,"USES",89134,89619,0.485
"1190",2873,"USES",233686,234855,1.169
"1191",2875,"USES",82820609,82821283,0.674
"1192",2877,"USES",187040,187589,0.549
"1193",2879,"USES",46291,47065,0.774
"1194",2881,"USES",8801,9638,0.837
"1195",2883,"USES",83106558,83107505,0.947
"1196",2885,"USES",365464,366073,0.609
"1197",2888,"USES",195320,195987,0.667
"1198",2890,"USES",12955,13602,0.647
"1199",2892,"USES",49893,50463,0.57
"1200",2894,"USES",319639,320402,0.763
"1201",2896,"USES",9537,10267,0.73
"1202",2898,"USES",8508,10005,1.497
"1203",2900,"USES",9060,9978,0.918
"1204",2903,"USES",9520,10199,0.679
"1205",2905,"USES",10034,12969,2.935
"1206",2907,"USES",543795,544840,1.045
"1207",2909,"USES",126375,127159,0.784
"1208",2914,"USES",88108,88913,0.805
"1209",2916,"USES",166263,167692,1.429
"1210",2918,"USES",46524,46989,0.465
"1211",2920,"USES",126688,128005,1.317
"1212",2922,"USES",25830,26158,0.328
"1213",2924,"USES",106369,106803,0.434
"1214",2926,"USES",29946,31726,1.78
"1215",2931,"USES",64056,64844,0.788
"1216",2935,"USES",4957,5830,0.873
"1217",2937,"USES",10354,11460,1.106
"1218",2939,"USES",14486,15340,0.854
"1219",2942,"USES",19929,20846,0.917
"1220",2944,"USES",1970,2721,0.751
"1221",2946,"USES",41421,42198,0.777
"1222",2948,"USES",8409,9797,1.388
"1223",2950,"USES",11868,12383,0.515
"1224",2954,"USES",6665,7589,0.924
"1225",2956,"USES",413599,414265,0.666
"1226",2958,"USES",11053,11688,0.635
"1227",2965,"USES",127535,128114,0.579
"1228",2967,"USES",80497,81204,0.707
"1229",2970,"USES",1273855,1274550,0.695
"1230",2973,"USES",6356,7888,1.532
"1231",2975,"USES",39252,40020,0.768
"1232",2977,"USES",438478,438725,0.247
"1233",2979,"USES",13774,14124,0.35
"1234",2981,"USES",65364,66230,0.866
"1235",2983,"USES",174425,175098,0.673
"1236",2985,"USES",28216,28719,0.503
"1237",2987,"USES",14074,14914,0.84
"1238",2989,"USES",54914,55654,0.74
"1239",2992,"USES",211595,212373,0.778
"1240",2995,"USES",498670,499356,0.686
"1241",2997,"USES",30891,32591,1.7
"1242",3000,"USES",112772,113375,0.603
"1243",3002,"USES",57558,57946,0.388
"1244",3004,"USES",65083,65637,0.554
"1245",3006,"USES",328866,329355,0.489
"1246",3008,"USES",13916,14427,0.511
"1247",3010,"USES",9980,10781,0.801
"1248",3013,"USES",48812,49584,0.772
"1249",3015,"USES",36238,36961,0.723
"1250",3017,"USES",154186,154823,0.637
"1251",3020,"USES",18231,20211,1.98
"1252",3022,"USES",249514,250506,0.992
"1253",3024,"USES",14043,15229,1.186
"1254",3026,"USES",12809,13622,0.813
"1255",3028,"USES",23778,24378,0.6
"1256",3030,"USES",54803,55524,0.721
"1257",3032,"USES",22900,23551,0.651
"1258",3034,"USES",3561,4187,0.626
"1259",3036,"USES",53576,54147,0.571
"1260",3038,"USES",3754,4278,0.524
"1261",3040,"USES",119268,120201,0.933
"1262",3042,"USES",19054,19757,0.703
"1263",3044,"USES",36053,36513,0.46
"1264",3047,"USES",4227,5257,1.03
"1265",3049,"USES",66788,67344,0.556
"1266",3051,"USES",201447,201821,0.374
"1267",3054,"USES",38538,39339,0.801
"1268",3056,"USES",100642,101287,0.645
"1269",3059,"USES",64522,64940,0.418
"1270",3061,"USES",30452,34226,3.774
"1271",3063,"USES",3816,4390,0.574
"1272",3066,"USES",119957,120436,0.479
"1273",3068,"USES",29409,30206,0.797
"1274",3070,"USES",62932,63661,0.729
"1275",3072,"USES",9337,13671,4.334
"1276",3074,"USES",77522,78128,0.606
"1277",3077,"USES",19695,20438,0.743
"1278",3079,"USES",84237,85315,1.078
"1279",3083,"USES",22490,23750,1.26
"1280",3086,"USES",41993,42873,0.88
"1281",3088,"USES",13311,14218,0.907
"1282",3091,"USES",12386,12924,0.538
"1283",3093,"USES",19495,20066,0.571
"1284",3095,"USES",63716,64469,0.753
"1285",3098,"USES",51774,52407,0.633
"1286",3102,"USES",22912,23945,1.033
"1287",3104,"USES",35889,36553,0.664
"1288",3107,"USES",13182,14292,1.11
"1289",3109,"USES",15805,16553,0.748
"1290",3111,"USES",9249,10580,1.331
"1291",3113,"USES",7091,9655,2.564
"1292",3115,"USES",45024,45735,0.711
"1293",3118,"USES",80123,81794,1.671
"1294",3121,"USES",63850,64285,0.435
"1295",3123,"USES",28299,28944,0.645
"1296",3125,"USES",41315,42120,0.805
"1297",3127,"USES",74729,75819,1.09
"1298",3131,"USES",16371,17182,0.811
"1299",3138,"USES",26362,26951,0.589
"1300",3141,"USES",5051,6082,1.031
"1301",3143,"USES",33450,34514,1.064
"1302",3145,"USES",9571,10130,0.559
"1303",3147,"USES",31820,32721,0.901
"1304",3149,"USES",3364,4275,0.911
"1305",3151,"USES",46158,47218,1.06
"1306",3153,"USES",1370413,1371005,0.592
"1307",3157,"USES",1543710,1546133,2.423
"1308",3163,"USES",33625,34074,0.449
"1309",3171,"USES",1026522,1028346,1.824
"1310",3177,"USES",173014,178166,5.152
"1311",3179,"USES",159000,159736,0.736
"1312",3181,"USES",8654,16677,8.023
"1313",3183,"USES",29649,38267,8.618
"1314",3185,"USES",9379,12848,3.469
"1315",3187,"USES",95718,96868,1.15
"1316",3190,"USES",57653,58253,0.6
"1317",3192,"USES",56172,56636,0.464
"1318",3194,"USES",13719,14272,0.553
"1319",3197,"USES",2503,3023,0.52
"1320",3199,"USES",11973,12418,0.445
"1321",3201,"USES",5388,6245,0.857
"1322",3203,"USES",8916,9660,0.744
"1323",3205,"USES",40545,41226,0.681
"1324",3207,"USES",4267,4647,0.38
"1325",3209,"USES",262086,262769,0.683
"1326",3211,"USES",8910,9398,0.488
"1327",3213,"USES",10205,11455,1.25
"1328",3216,"USES",163509,164935,1.426
"1329",3218,"USES",6142,6815,0.673
"1330",3220,"USES",61344,61845,0.501
"1331",3222,"USES",5416,5842,0.426
"1332",3226,"USES",135050,135630,0.58
"1333",3228,"USES",17125,17479,0.354
"1334",3230,"USES",198631,204771,6.14
"1335",3233,"USES",140097,140656,0.559
"1336",3235,"USES",8271,8898,0.627
"1337",3238,"USES",20156,20979,0.823
"1338",3240,"USES",9578,10287,0.709
"1339",3243,"USES",20355,22131,1.776
"1340",3245,"USES",250170,251671,1.501
"1341",3247,"USES",27847,28985,1.138
"1342",3249,"USES",2959,3841,0.882
"1343",3251,"USES",29171,29793,0.622
"1344",3253,"USES",24088,24521,0.433
"1345",3255,"USES",30259,31003,0.744
"1346",3257,"USES",406696,407293,0.597
"1347",3260,"USES",34220,35055,0.835
"1348",3263,"USES",24133,24709,0.576
"1349",3265,"USES",39692,40346,0.654
"1350",3267,"USES",8585,9041,0.456
"1351",3271,"USES",6304,7057,0.753
"1352",3273,"USES",5102,5675,0.573
"1353",3278,"USES",25431,25889,0.458
"1354",3280,"USES",49497,49984,0.487
"1355",3283,"USES",150831,151765,0.934
"1356",3286,"USES",97524,98040,0.516
"1357",3288,"USES",52668,53209,0.541
"1358",3290,"USES",22438,22926,0.488
"1359",3293,"USES",15420,15943,0.523
"1360",3295,"USES",19404,19883,0.479
"1361",3297,"USES",22700,23298,0.598
"1362",3299,"USES",6795,7856,1.061
"1363",3301,"USES",151205,152032,0.827
"1364",3303,"USES",87011,89577,2.566
"1365",3305,"USES",11557,13030,1.473
"1366",3307,"USES",23077,23841,0.764
"1367",3309,"USES",10452,11158,0.706
"1368",3311,"USES",8026,8699,0.673
"1369",3316,"USES",190731,191589,0.858
"1370",3320,"USES",233035,235452,2.417
"1371",3323,"USES",28705,29235,0.53
"1372",3325,"USES",8076,9180,1.104
"1373",3330,"USES",256352,256831,0.479
"1374",3332,"USES",3887,4673,0.786
"1375",3334,"USES",29200,29702,0.502
"1376",3336,"USES",8333,8895,0.562
"1377",3338,"USES",28405,28854,0.449
"1378",3340,"USES",41649,41914,0.265
"1379",3342,"USES",81716,82287,0.571
"1380",3345,"USES",165162,166001,0.839
"1381",3348,"USES",5702,6224,0.522
"1382",3350,"USES",50178,51143,0.965
"1383",3352,"USES",19077,19990,0.913
"1384",3354,"USES",4246,5368,1.122
"1385",3356,"USES",43577,44674,1.097
"1386",3358,"USES",7070,7703,0.633
"1387",3361,"USES",35931,36303,0.372
"1388",3363,"USES",39891,40490,0.599
"1389",3365,"USES",61797,63653,1.856
"1390",3367,"USES",337711,338540,0.829
"1391",3369,"USES",414119,415131,1.012
"1392",3372,"USES",14197,15016,0.819
